Name,Location,Year,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Mileage,Engine,Power,Seats,New_Price,Price
Chevrolet Optra Magnum 2.0 LT,Pune,2008,83000,Diesel,Manual,Second,16.52 kmpl,1991 CC,123.7 bhp,5,,2.6
Ford Figo Diesel Titanium,Hyderabad,2012,73500,Diesel,Manual,Second,20.0 kmpl,1399 CC,68 bhp,5,,2.6
Maruti SX4 Vxi BSIV,Delhi,2011,52000,Petrol,Manual,First,15.5 kmpl,1586 CC,103.3 bhp,5,,2.6
Hyundai i10 Sportz,Mumbai,2011,39000,Petrol,Manual,First,20.36 kmpl,1197 CC,78.9 bhp,5,,2.6
Hyundai EON Magna,Pune,2015,55000,Petrol,Manual,First,22.0 kmpl,814 CC,55 bhp,5,,2.61
Maruti Alto 800 2016-2019 VXI,Kolkata,2016,31006,Petrol,Manual,First,24.7 kmpl,796 CC,47.3 bhp,5,,2.61
Maruti Zen Estilo 1.1 LX BSIII,Kochi,2011,25805,Petrol,Manual,First,18.2 kmpl,1061 CC,64 bhp,5,,2.62
Toyota Corolla H2,Coimbatore,2005,79012,Petrol,Manual,First,13.4 kmpl,1794 CC,125 bhp,5,,2.64
Volkswagen Polo Petrol Highline 1.6L,Delhi,2010,62001,Petrol,Manual,First,15.26 kmpl,1598 CC,103.5 bhp,5,,2.65
Maruti Wagon R VXI,Kolkata,2013,32000,Petrol,Manual,First,22.5 kmpl,998 CC,67.04 bhp,5,5.29 Lakh,2.65
Chevrolet Beat Diesel LT,Mumbai,2013,74000,Diesel,Manual,First,25.44 kmpl,936 CC,57.6 bhp,5,,2.65
Maruti Wagon R LXI BS IV,Delhi,2012,65000,Petrol,Manual,First,18.9 kmpl,998 CC,67.1 bhp,5,,2.65
Honda Civic 2006-2010 1.8 S AT,Pune,2008,61938,Petrol,Automatic,Second,12.9 kmpl,1799 CC,130 bhp,5,,2.65
Hyundai i10 Sportz,Kolkata,2013,25000,Petrol,Manual,First,20.36 kmpl,1197 CC,78.9 bhp,5,,2.65
Chevrolet Beat Diesel LT,Bangalore,2012,40700,Diesel,Manual,First,25.44 kmpl,936 CC,57.6 bhp,5,,2.65
Ford Figo Diesel EXI,Kolkata,2012,36542,Diesel,Manual,First,20.0 kmpl,1399 CC,68.05 bhp,5,,2.65
Ford Figo Petrol LXI,Hyderabad,2010,51192,Petrol,Manual,First,15.6 kmpl,1196 CC,70 bhp,5,,2.65
Maruti Alto K10 LXI,Delhi,2015,51000,Petrol,Manual,First,20.92 kmpl,998 CC,67.1 bhp,5,,2.65
Tata Manza Club Class Quadrajet90 LX,Mumbai,2013,64000,Diesel,Manual,Second,21.02 kmpl,1248 CC,88.76 bhp,5,,2.65
Honda Civic 2006-2010 1.8 S MT,Chennai,2006,110000,Petrol,Manual,First,13.5 kmpl,1799 CC,130 bhp,5,,2.65
Hyundai i20 Magna,Kolkata,2012,37000,Petrol,Manual,First,18.5 kmpl,1197 CC,80 bhp,5,,2.65
Hyundai Accent GLE 1,Chennai,2007,55000,Petrol,Manual,First,13.2 kmpl,1495 CC,94 bhp,5,,2.65
Maruti Alto 800 2016-2019 LXI,Ahmedabad,2016,60000,Petrol,Manual,First,24.7 kmpl,796 CC,47.3 bhp,5,,2.65
Volkswagen Polo Diesel Comfortline 1.2L,Delhi,2012,74000,Diesel,Manual,Second,22.07 kmpl,1199 CC,73.9 bhp,5,,2.65
Hyundai i10 Era,Ahmedabad,2012,60000,Petrol,Manual,Second,19.81 kmpl,1086 CC,68.05 bhp,5,,2.65
Maruti Swift Dzire VXi,Mumbai,2009,54540,Petrol,Manual,Third,17.5 kmpl,1298 CC,85.8 bhp,5,,2.65
Nissan Micra XV,Kolkata,2011,44000,Petrol,Manual,First,18.06 kmpl,1198 CC,75 bhp,5,,2.65
Hyundai EON Magna,Ahmedabad,2014,47000,Petrol,Manual,First,22.0 kmpl,814 CC,55 bhp,5,,2.65
Maruti SX4 Green Vxi (CNG),Delhi,2012,82069,CNG,Manual,First,21.4 km/kg,1586 CC,103.3 bhp,5,,2.65
Hyundai i10 Magna 1.2,Jaipur,2011,40496,Petrol,Manual,First,20.36 kmpl,1197 CC,78.9 bhp,5,,2.65
Honda Accord V6 AT,Chennai,2006,120000,Petrol,Automatic,Second,9.0 kmpl,2997 CC,218 bhp,5,,2.65
Mahindra Xylo E2,Kochi,2010,109147,Diesel,Manual,First,14.0 kmpl,2498 CC,112 bhp,8,,2.65
Renault KWID RXT,Pune,2015,28000,Petrol,Manual,First,25.17 kmpl,799 CC,53.3 bhp,5,,2.65
Toyota Etios Liva GD,Delhi,2012,72351,Diesel,Manual,First,23.59 kmpl,1364 CC,null bhp,5,,2.65
Hyundai i10 Magna,Mumbai,2011,41000,Petrol,Manual,First,20.36 kmpl,1197 CC,78.9 bhp,5,,2.65
Maruti Alto K10 2010-2014 VXI,Hyderabad,2013,30131,Petrol,Manual,First,20.92 kmpl,998 CC,67.1 bhp,5,,2.65
Maruti Alto 800 2016-2019 LXI,Delhi,2016,35000,Petrol,Manual,First,24.7 kmpl,796 CC,47.3 bhp,5,,2.65
Nissan Micra XV CVT,Kolkata,2011,44000,Petrol,Automatic,First,19.15 kmpl,1198 CC,75.94 bhp,5,8.73 Lakh,2.65
Maruti Swift Dzire 1.2 Vxi BSIV,Delhi,2011,69313,Petrol,Manual,Second,17.5 kmpl,1197 CC,85.8 bhp,5,,2.65
Hyundai i20 Asta,Mumbai,2009,28000,Petrol,Manual,First,17.0 kmpl,1197 CC,80 bhp,5,,2.65
Volkswagen Polo Diesel Trendline 1.2L,Kolkata,2012,55339,Diesel,Manual,First,22.07 kmpl,1199 CC,73.9 bhp,5,,2.65
Maruti Wagon R VXI,Kolkata,2013,46000,Petrol,Manual,First,18.9 kmpl,998 CC,67.1 bhp,5,,2.65
Datsun redi-GO T Option,Bangalore,2016,20487,Petrol,Manual,First,22.7 kmpl,799 CC,53.64 bhp,5,4.37 Lakh,2.66
Hyundai Santro GLS II - Euro II,Kochi,2012,66400,Petrol,Manual,First,0.0 kmpl,,,,,2.66
Hyundai EON D Lite Plus,Ahmedabad,2015,20000,Petrol,Manual,First,21.1 kmpl,814 CC,55.2 bhp,5,,2.66
Maruti Wagon R VXI,Coimbatore,2008,53934,Petrol,Manual,Second,18.9 kmpl,998 CC,67.1 bhp,5,,2.69
Maruti Swift Dzire LDI,Delhi,2013,72000,Diesel,Manual,First,23.4 kmpl,1248 CC,74 bhp,5,,2.69
Honda Jazz S,Kochi,2010,82606,Petrol,Manual,Second,16.0 kmpl,1198 CC,90 bhp,5,,2.69
Hyundai i20 2015-2017 Asta,Pune,2009,66000,Petrol,Manual,Second,17.0 kmpl,1197 CC,80 bhp,5,,2.7
Hyundai i10 Magna 1.2,Chennai,2009,620000,Petrol,Manual,First,20.36 kmpl,1197 CC,78.9 bhp,5,,2.7
Maruti Dzire VXI,Kolkata,2011,46687,Petrol,Manual,First,22.0 kmpl,1197 CC,81.80 bhp,5,7.3 Lakh,2.7
Maruti Swift DDiS VDI,Pune,2008,150000,Diesel,Manual,Second,28.4 kmpl,1248 CC,74 bhp,5,,2.7
Hyundai i20 1.2 Magna,Jaipur,2011,82000,Petrol,Manual,Second,18.5 kmpl,1197 CC,80 bhp,5,,2.7
Mahindra Bolero SLE BSIII,Pune,2007,92000,Diesel,Manual,First,13.6 kmpl,2523 CC,63 bhp,7,,2.7
Hyundai Santro Xing GL Plus,Ahmedabad,2014,41125,Petrol,Manual,First,17.92 kmpl,1086 CC,62.1 bhp,5,,2.7
Tata Manza Aura Quadrajet,Hyderabad,2010,76000,Diesel,Manual,First,18.8 kmpl,1248 CC,90 bhp,5,,2.7
Tata Indigo eCS LS (TDI) BS-III,Pune,2015,83000,Diesel,Manual,First,19.09 kmpl,1405 CC,69.01 bhp,5,,2.7
Volkswagen Polo 1.2 MPI Comfortline,Pune,2011,36431,Petrol,Manual,First,16.2 kmpl,1199 CC,74 bhp,5,,2.7
Maruti Wagon R VXI,Mumbai,2010,19119,Petrol,Manual,First,18.9 kmpl,998 CC,67.1 bhp,5,,2.7
Tata Indigo eCS eLX BS IV,Ahmedabad,2013,31000,Diesel,Manual,First,25.0 kmpl,1396 CC,69.01 bhp,5,,2.7
Maruti A-Star Vxi,Hyderabad,2011,53766,Petrol,Manual,First,19.0 kmpl,998 CC,66.1 bhp,5,,2.7
Datsun GO NXT,Kolkata,2016,6000,Petrol,Manual,First,20.63 kmpl,1198 CC,67.06 bhp,5,,2.7
Tata Indigo CS LX (TDI) BS III,Chennai,2009,167000,Diesel,Manual,Second,19.09 kmpl,1396 CC,69 bhp,5,,2.7
Maruti SX4 ZXI MT BSIV,Pune,2010,63067,Petrol,Manual,Second,15.5 kmpl,1586 CC,103.3 bhp,5,,2.7
Hyundai i20 Sportz Diesel,Ahmedabad,2010,62000,Diesel,Manual,First,23.0 kmpl,1396 CC,90 bhp,5,,2.7
Chevrolet Beat Diesel LT,Hyderabad,2012,61250,Diesel,Manual,First,25.44 kmpl,936 CC,57.6 bhp,5,,2.7
Maruti SX4 Vxi BSIV,Delhi,2009,92000,Petrol,Manual,First,15.5 kmpl,1586 CC,103.3 bhp,5,,2.7
Honda City ZX GXi,Kolkata,2008,69000,Petrol,Manual,First,17.7 kmpl,1497 CC,78 bhp,5,,2.7
Maruti Zen Estilo LXI BSIII,Hyderabad,2012,59293,Petrol,Manual,First,18.2 kmpl,998 CC,67.1 bhp,5,,2.7
Honda City 1.5 V MT,Kolkata,2010,60000,Petrol,Manual,First,17.0 kmpl,1497 CC,118 bhp,5,,2.7
Maruti Alto K10 2010-2014 VXI,Chennai,2014,52000,Petrol,Manual,First,20.92 kmpl,998 CC,67.1 bhp,5,,2.7
Tata Indigo CS eGLX BS IV,Pune,2015,83000,Petrol,Manual,First,15.64 kmpl,1193 CC,64.08 bhp,5,,2.7
Maruti Swift VXI BSIII,Ahmedabad,2008,65000,Petrol,Manual,First,16.1 kmpl,1298 CC,88.2 bhp,5,,2.71
Honda Civic 2006-2010 1.8 V MT,Kolkata,2009,59000,Petrol,Manual,First,13.5 kmpl,1799 CC,130 bhp,5,,2.71
Maruti Wagon R LXI,Delhi,2012,45631,Petrol,Manual,Second,22.5 kmpl,998 CC,67.04 bhp,5,4.59 Lakh,2.74
Hyundai i20 1.4 CRDi Magna,Kolkata,2012,60000,Diesel,Manual,First,21.9 kmpl,1396 CC,90 bhp,5,,2.74
Hyundai i10 Magna 1.1,Delhi,2013,53213,Petrol,Manual,First,19.81 kmpl,1086 CC,68.05 bhp,5,,2.74
Hyundai i20 2015-2017 Magna,Pune,2010,80561,Petrol,Manual,First,18.5 kmpl,1197 CC,80 bhp,5,,2.74
Maruti Alto K10 2010-2014 VXI,Hyderabad,2013,54000,Petrol,Manual,Second,20.92 kmpl,998 CC,67.1 bhp,5,,2.75
Ford Figo Diesel Titanium,Bangalore,2010,72000,Diesel,Manual,First,20.0 kmpl,1399 CC,68 bhp,5,,2.75
Hyundai i10 Magna 1.2,Delhi,2013,60000,Petrol,Manual,First,20.36 kmpl,1197 CC,78.9 bhp,5,,2.75
Skoda Fabia 1.4 MPI Ambiente,Jaipur,2009,87459,Petrol,Manual,First,14.7 kmpl,1390 CC,85 bhp,5,,2.75
Nissan Micra Diesel XV,Chennai,2011,83000,Diesel,Manual,First,23.08 kmpl,1461 CC,63.1 bhp,5,,2.75
Maruti Wagon R LXI BSIII,Pune,2013,53000,Petrol,Manual,First,14.0 kmpl,1061 CC,64 bhp,5,,2.75
Volkswagen Polo Diesel Comfortline 1.2L,Kolkata,2012,52000,Diesel,Manual,First,22.07 kmpl,1199 CC,73.9 bhp,5,,2.75
Maruti Alto K10 VXI,Bangalore,2011,64357,Petrol,Manual,First,24.07 kmpl,998 CC,67.1 bhp,5,4.7 Lakh,2.75
Hyundai i10 Sportz,Mumbai,2011,35000,Petrol,Manual,First,20.36 kmpl,1197 CC,78.9 bhp,5,,2.75
Maruti Alto 800 LXI,Hyderabad,2014,58500,Petrol,Manual,First,22.74 kmpl,796 CC,47.3 bhp,5,,2.75
Maruti Wagon R LXI Optional,Kolkata,2014,25000,Petrol,Manual,First,20.51 kmpl,998 CC,67.04 bhp,5,,2.75
Skoda Fabia 1.4 TDI Active,Mumbai,2009,86000,Diesel,Manual,First,19.4 kmpl,1422 CC,70 bhp,5,,2.75
Honda Amaze EX i-Vtech,Kolkata,2014,48000,Petrol,Manual,First,18.0 kmpl,1198 CC,86.7 bhp,5,,2.75
Hyundai i10 Sportz,Delhi,2013,62334,Petrol,Manual,First,20.36 kmpl,1197 CC,78.9 bhp,5,,2.75
Hyundai EON Era Plus,Kolkata,2016,11583,Petrol,Manual,First,21.1 kmpl,814 CC,55.2 bhp,5,,2.75
Ford Figo Diesel EXI,Ahmedabad,2012,55005,Diesel,Manual,First,20.0 kmpl,1399 CC,68 bhp,5,,2.75
Maruti Wagon R LXI,Ahmedabad,2010,21002,Petrol,Manual,First,22.5 kmpl,998 CC,67.04 bhp,5,4.74 Lakh,2.75
Hyundai EON 1.0 Kappa Magna Plus Optional,Kolkata,2014,9759,Petrol,Manual,First,20.3 kmpl,998 CC,68.05 bhp,5,,2.75
Hyundai i20 Sportz Petrol,Mumbai,2010,73000,Petrol,Manual,First,17.0 kmpl,1197 CC,80 bhp,5,,2.75
Honda City 1.5 S MT,Delhi,2009,65055,Petrol,Manual,First,17.0 kmpl,1497 CC,118 bhp,5,,2.75
Honda City 1.5 S MT,Chennai,2008,114750,Petrol,Manual,Second,17.0 kmpl,1497 CC,118 bhp,5,,2.75
Hyundai i20 2015-2017 1.2 Asta,Pune,2010,72000,Petrol,Manual,Second,17.0 kmpl,1197 CC,80 bhp,5,,2.75
Hyundai EON Era Plus,Jaipur,2015,38000,Petrol,Manual,First,21.1 kmpl,814 CC,55.2 bhp,5,,2.75
Maruti Alto 800 2016-2019 LXI,Bangalore,2014,73000,Petrol,Manual,Second,24.7 kmpl,796 CC,47.3 bhp,5,,2.75
Ford Fiesta 1.4 ZXi TDCi ABS,Chennai,2010,82000,Diesel,Manual,First,17.8 kmpl,1399 CC,68 bhp,5,,2.75
Maruti Alto 800 LXI Airbag,Jaipur,2015,50000,Petrol,Manual,First,22.74 kmpl,796 CC,47.3 bhp,5,,2.75
Hyundai i20 2015-2017 1.2 Magna,Pune,2012,39000,Petrol,Manual,First,18.5 kmpl,1197 CC,80 bhp,5,,2.75
Datsun redi-GO S,Chennai,2016,26239,Petrol,Manual,First,22.7 kmpl,799 CC,53 bhp,5,4.43 Lakh,2.75
Maruti Alto 800 LXI,Jaipur,2015,25000,Petrol,Manual,First,22.74 kmpl,796 CC,47.3 bhp,5,,2.75
Maruti Alto 800 LXI,Kolkata,2017,2196,Petrol,Manual,First,22.74 kmpl,796 CC,47.3 bhp,5,,2.75
Hyundai i10 Era 1.1,Mumbai,2013,49000,Petrol,Manual,First,19.81 kmpl,1086 CC,68.05 bhp,5,,2.75
Mahindra Xylo E8 BS IV,Mumbai,2011,130000,Diesel,Manual,First,14.0 kmpl,2498 CC,112 bhp,8,,2.75
Ford Fiesta 1.4 ZXi TDCi ABS,Chennai,2009,76000,Diesel,Manual,First,17.8 kmpl,1399 CC,68 bhp,5,,2.75
Honda Brio S MT,Kolkata,2013,32807,Petrol,Manual,First,19.4 kmpl,1198 CC,86.8 bhp,5,,2.75
Honda Civic 2006-2010 1.8 S MT,Delhi,2008,80000,Petrol,Manual,First,13.5 kmpl,1799 CC,130 bhp,5,,2.75
Honda Brio S Option MT,Mumbai,2012,25000,Petrol,Manual,First,18.4 kmpl,1198 CC,86.8 bhp,5,,2.75
Hyundai i20 1.2 Magna,Mumbai,2010,57500,Petrol,Manual,First,18.5 kmpl,1197 CC,80 bhp,5,,2.75
Ford Figo Petrol EXI,Bangalore,2010,78400,Petrol,Manual,Second,15.6 kmpl,1196 CC,70 bhp,5,,2.75
Tata New Safari Dicor EX 4X2,Kolkata,2011,90000,Diesel,Manual,Second,13.93 kmpl,2179 CC,138.1 bhp,7,,2.75
Honda Brio S Option MT,Mumbai,2012,39566,Petrol,Manual,Second,18.4 kmpl,1198 CC,86.8 bhp,5,,2.75
Renault KWID RXT,Jaipur,2016,12500,Petrol,Manual,First,25.17 kmpl,799 CC,53.3 bhp,5,,2.75
Toyota Corolla Altis VL,Mumbai,2008,110000,Petrol,Automatic,Second,14.53 kmpl,1798 CC,138.1 bhp,5,,2.75
Maruti Swift Dzire LDi,Ahmedabad,2010,83000,Diesel,Manual,First,19.3 kmpl,1248 CC,73.9 bhp,5,,2.75
Volkswagen Vento IPL II Petrol Trendline,Pune,2011,66000,Petrol,Manual,First,15.8 kmpl,1598 CC,105 bhp,5,,2.75
Honda Brio 1.2 S Option MT,Delhi,2012,40315,Petrol,Manual,First,18.5 kmpl,1198 CC,86.8 bhp,5,5.92 Lakh,2.75
Maruti Swift Dzire Vdi BSIV,Delhi,2011,68000,Diesel,Manual,First,19.3 kmpl,1248 CC,73.9 bhp,5,,2.75
Hyundai Santro Xing GL,Kochi,2011,20842,Petrol,Manual,First,0.0 kmpl,1086 CC,62 bhp,5,,2.78
Honda City 1.5 S MT,Delhi,2009,73200,Petrol,Manual,First,17.0 kmpl,1497 CC,118 bhp,5,,2.78
Maruti SX4 ZXI MT BSIV,Kochi,2011,79940,Petrol,Manual,First,15.5 kmpl,1586 CC,103.3 bhp,5,,2.78
Hyundai i10 Magna 1.2,Chennai,2012,55231,Petrol,Manual,Second,20.36 kmpl,1197 CC,78.9 bhp,5,,2.78
Volkswagen Polo Diesel Highline 1.2L,Kolkata,2013,34212,Diesel,Manual,First,22.07 kmpl,1199 CC,73.9 bhp,5,,2.79
Maruti Celerio VXI,Jaipur,2014,56000,Petrol,Manual,First,23.1 kmpl,998 CC,67.04 bhp,5,,2.79
Maruti Alto 800 LXI,Chennai,2015,21000,Petrol,Manual,First,22.74 kmpl,796 CC,47.3 bhp,5,,2.79
Ford Figo Diesel ZXI,Hyderabad,2012,70337,Diesel,Manual,First,20.0 kmpl,1399 CC,68 bhp,5,,2.8
Hyundai i20 1.2 Sportz,Mumbai,2010,52000,Petrol,Manual,First,17.0 kmpl,1197 CC,80 bhp,5,,2.8
Hyundai i10 Magna 1.2 iTech SE,Pune,2012,45275,Petrol,Manual,First,20.36 kmpl,1197 CC,78.9 bhp,5,,2.8
Ford Fiesta EXi 1.4 TDCi Ltd,Hyderabad,2009,160000,Diesel,Manual,First,17.8 kmpl,1399 CC,68 bhp,5,,2.8
Toyota Corolla H4,Kolkata,2008,80000,Petrol,Automatic,First,11.3 kmpl,1794 CC,125 bhp,5,,2.8
Hyundai i20 1.4 Magna ABS,Chennai,2009,47000,Diesel,Manual,First,21.9 kmpl,1396 CC,90 bhp,5,,2.8
Tata Indigo CS eVX,Jaipur,2016,65000,Diesel,Manual,First,25.0 kmpl,1396 CC,69.01 bhp,5,,2.8
Maruti Wagon R VXI,Kolkata,2015,14000,Petrol,Manual,First,18.9 kmpl,998 CC,67.1 bhp,5,,2.8
Maruti Alto 800 2016-2019 LXI,Mumbai,2016,24000,Petrol,Manual,First,24.7 kmpl,796 CC,47.3 bhp,5,,2.8
Maruti Celerio VXI,Delhi,2014,77000,Petrol,Manual,First,23.1 kmpl,998 CC,67.04 bhp,5,,2.8
Ford Fiesta 1.4 Duratorq ZXI,Pune,2012,78000,Diesel,Manual,First,17.8 kmpl,1399 CC,68 bhp,5,,2.8
Hyundai i10 Magna 1.2,Hyderabad,2010,70600,Petrol,Manual,First,20.36 kmpl,1197 CC,78.9 bhp,5,,2.8
Nissan Micra XV CVT,Chennai,2013,89000,Petrol,Automatic,Second,19.34 kmpl,1198 CC,76 bhp,5,,2.8
Maruti Wagon R Stingray VXI,Delhi,2013,32378,Petrol,Manual,First,20.51 kmpl,998 CC,67.04 bhp,5,,2.8
Hyundai i20 Sportz 1.2,Kolkata,2013,40300,Petrol,Manual,First,18.5 kmpl,1197 CC,82.85 bhp,5,,2.8
Toyota Etios G,Pune,2011,37000,Petrol,Manual,First,17.6 kmpl,1496 CC,88.73 bhp,5,,2.8
Maruti Swift VXI,Pune,2010,68000,Petrol,Manual,First,22.0 kmpl,1197 CC,81.80 bhp,5,6.99 Lakh,2.8
Maruti Ritz VDi,Mumbai,2011,75308,Diesel,Manual,Second,21.1 kmpl,1248 CC,73.9 bhp,5,,2.8
Maruti Wagon R LXI CNG,Delhi,2013,62000,CNG,Manual,First,26.6 km/kg,998 CC,58.16 bhp,5,,2.8
Volkswagen Polo Petrol Comfortline 1.2L,Kolkata,2013,30000,Petrol,Manual,First,16.47 kmpl,1198 CC,73.9 bhp,5,,2.8
Maruti SX4 Zxi with Leather BSIII,Chennai,2010,87000,Petrol,Manual,First,15.6 kmpl,1586 CC,104.68 bhp,5,,2.8
Hyundai i10 Sportz,Pune,2014,90000,Petrol,Manual,Second,20.36 kmpl,1197 CC,78.9 bhp,5,,2.8
Tata Nano XTA,Bangalore,2016,29000,Petrol,Automatic,First,21.9 kmpl,624 CC,37.48 bhp,4,,2.8
Hyundai i20 Magna,Chennai,2010,95000,Petrol,Manual,Second,18.5 kmpl,1197 CC,80 bhp,5,,2.8
Maruti Wagon R VXI 1.2,Kolkata,2014,37000,Petrol,Manual,First,21.5 kmpl,1197 CC,81.80 bhp,5,5.56 Lakh,2.8
Volkswagen Polo Petrol Comfortline 1.2L,Kolkata,2013,38000,Petrol,Manual,First,16.47 kmpl,1198 CC,73.9 bhp,5,,2.8
Chevrolet Beat Diesel LS,Kolkata,2013,26300,Diesel,Manual,First,25.44 kmpl,936 CC,57.6 bhp,5,,2.8
Maruti Alto 800 2016-2019 LXI,Chennai,2016,5700,Petrol,Manual,First,24.7 kmpl,796 CC,47.3 bhp,5,,2.8
Tata Indica Vista Quadrajet VX,Hyderabad,2012,110000,Diesel,Manual,First,22.3 kmpl,1248 CC,74 bhp,5,,2.8
Maruti Alto K10 2010-2014 VXI,Coimbatore,2012,65349,Petrol,Manual,First,20.92 kmpl,998 CC,67.1 bhp,5,,2.81
Maruti SX4 Vxi BSIV,Kochi,2010,69918,Petrol,Manual,First,15.5 kmpl,1586 CC,103.3 bhp,5,,2.83
Volkswagen Vento Petrol Highline AT,Kolkata,2010,33000,Petrol,Automatic,First,14.4 kmpl,1598 CC,103.6 bhp,5,,2.85
Chevrolet Beat LT Option,Pune,2014,38800,Petrol,Manual,First,18.6 kmpl,1199 CC,76.8 bhp,5,,2.85
Tata Indica Vista Aura 1.3 Quadrajet,Pune,2012,91183,Diesel,Manual,First,18.0 kmpl,1248 CC,75 bhp,5,,2.85
Honda City 1.5 V AT,Mumbai,2010,69000,Petrol,Automatic,Second,16.8 kmpl,1497 CC,118 bhp,5,,2.85
Maruti SX4 ZXI AT Leather,Mumbai,2009,77652,Petrol,Automatic,First,12.6 kmpl,1586 CC,103.2 bhp,5,,2.85
Maruti Swift Dzire ZXi,Pune,2008,64000,Petrol,Manual,Second,17.5 kmpl,1298 CC,85.8 bhp,5,,2.85
Maruti Swift Dzire Vdi BSIV,Mumbai,2008,91000,Diesel,Manual,Second,19.3 kmpl,1248 CC,73.9 bhp,5,,2.85
Maruti Wagon R LXI LPG BSIV,Hyderabad,2012,72000,LPG,Manual,First,26.2 km/kg,998 CC,58.2 bhp,5,,2.85
Maruti Wagon R VXI BS IV,Jaipur,2013,62700,Petrol,Manual,Second,20.51 kmpl,998 CC,67.04 bhp,5,,2.85
Maruti Ritz VDi,Kolkata,2012,39772,Diesel,Manual,First,23.2 kmpl,1248 CC,73.94 bhp,5,,2.85
Hyundai i10 Sportz,Delhi,2012,59000,Petrol,Manual,First,20.36 kmpl,1197 CC,78.9 bhp,5,,2.85
Hyundai i10 Magna LPG,Jaipur,2012,53000,LPG,Manual,Second,19.2 km/kg,1086 CC,68.05 bhp,5,,2.85
Hyundai i10 Magna 1.2,Mumbai,2012,51000,Petrol,Manual,First,20.36 kmpl,1197 CC,78.9 bhp,5,,2.85
Hyundai Grand i10 Era,Kolkata,2014,19500,Petrol,Manual,Second,18.9 kmpl,1197 CC,82 bhp,5,,2.85
Honda Brio S MT,Kolkata,2014,35000,Petrol,Manual,First,19.4 kmpl,1198 CC,86.8 bhp,5,,2.85
Maruti Wagon R LXI CNG,Delhi,2014,48500,CNG,Manual,Second,26.6 km/kg,998 CC,58.16 bhp,5,,2.85
Nissan Micra Diesel XV,Kolkata,2011,39002,Diesel,Manual,First,23.08 kmpl,1461 CC,63.1 bhp,5,,2.85
Hyundai i10 Era 1.1,Bangalore,2010,56000,Petrol,Manual,First,19.81 kmpl,1086 CC,68.05 bhp,5,,2.85
Maruti Swift VXI BSIII,Pune,2010,75000,Petrol,Manual,First,16.1 kmpl,1298 CC,88.2 bhp,5,,2.85
Mahindra Xylo E4,Pune,2009,70000,Diesel,Manual,First,14.0 kmpl,2498 CC,112 bhp,7,,2.85
Maruti Wagon R CNG LXI,Mumbai,2014,47200,CNG,Manual,First,33.54 km/kg,998 CC,67.04 bhp,5,5.58 Lakh,2.85
Hyundai EON Magna,Jaipur,2016,27886,Petrol,Manual,First,22.0 kmpl,814 CC,55 bhp,5,,2.85
Maruti Swift VXI BSIV,Bangalore,2006,80010,Petrol,Manual,Second,20.4 kmpl,1197 CC,81.80 bhp,5,,2.85
Hyundai i10 Sportz 1.2,Kolkata,2015,18000,Petrol,Manual,First,20.36 kmpl,1197 CC,78.9 bhp,5,,2.85
Honda Accord 2.4 AT,Mumbai,2008,95000,Petrol,Automatic,Third,11.7 kmpl,2354 CC,177.6 bhp,5,,2.85
Tata Indica V2 eLS,Chennai,2017,100400,Diesel,Manual,First,25.0 kmpl,1396 CC,69 bhp,5,,2.85
Hyundai i10 Magna 1.2,Hyderabad,2009,84045,Petrol,Manual,First,20.36 kmpl,1197 CC,78.9 bhp,5,,2.85
Skoda Laura Classic 1.8 TSI,Pune,2010,85000,Petrol,Manual,First,17.5 kmpl,1798 CC,null bhp,5,,2.85
Maruti A-Star Vxi,Kochi,2010,55324,Petrol,Manual,First,19.0 kmpl,998 CC,66.1 bhp,5,,2.87
Chevrolet Beat LT,Coimbatore,2012,24735,Petrol,Manual,Second,18.6 kmpl,1199 CC,79.4 bhp,5,,2.87
Maruti Alto LXi,Coimbatore,2012,49008,Petrol,Manual,First,19.7 kmpl,796 CC,46.3 bhp,5,,2.88
Volkswagen Polo Diesel Comfortline 1.2L,Pune,2010,84000,Diesel,Manual,Second,22.07 kmpl,1199 CC,73.9 bhp,5,,2.89
Hyundai i10 Magna 1.1,Pune,2012,44000,Petrol,Manual,Second,19.81 kmpl,1086 CC,68.05 bhp,5,,2.9
Tata Manza Club Class Quadrajet90 LS,Ahmedabad,2013,47304,Diesel,Manual,First,21.02 kmpl,1248 CC,88.8 bhp,5,,2.9
Maruti Alto 800 2016-2019 LXI,Kolkata,2018,26200,Petrol,Manual,First,24.7 kmpl,796 CC,47.3 bhp,5,,2.9
Maruti Alto VXi,Bangalore,2011,11000,Petrol,Manual,Third,18.9 kmpl,796 CC,47 bhp,5,,2.9
Hyundai EON Era Plus,Hyderabad,2015,68764,Petrol,Manual,First,21.1 kmpl,814 CC,55.2 bhp,5,,2.9
Volkswagen Polo Diesel Comfortline 1.2L,Delhi,2013,64000,Diesel,Manual,First,22.07 kmpl,1199 CC,73.9 bhp,5,,2.9
Mahindra Bolero DI BSII,Chennai,2006,82453,Diesel,Manual,First,13.6 kmpl,2523 CC,63 bhp,8,,2.9
Maruti Swift VDI BSIV,Kolkata,2012,52241,Diesel,Manual,First,25.2 kmpl,1248 CC,74 bhp,5,,2.9
Hyundai i10 Sportz,Bangalore,2010,69000,Petrol,Manual,First,20.36 kmpl,1197 CC,78.9 bhp,5,,2.9
